ticker,time,open,close,high,low,volume
VNINDEX,2025-08-29,1690.11,1682.21,1694.42,1677.82,1464313109
VNINDEX,2025-09-03,1682.11,1681.3,1692.69,1670.39,1245588613
VNINDEX,2025-09-04,1687.59,1696.29,1696.29,1675.95,1295004347
VNINDEX,2025-09-05,1705.13,1666.97,1711.49,1665.45,1653994892
VNINDEX,2025-09-08,1660.91,1624.53,1667.36,1623.32,1771868551
VNINDEX,2025-09-09,1629.58,1637.32,1637.32,1613.01,1015954262
VNINDEX,2025-09-10,1646.41,1643.26,1652.68,1629.29,833805193
VNINDEX,2025-09-11,1638.75,1657.75,1659.19,1605.76,1203554808
VNINDEX,2025-09-12,1662.02,1667.26,1675.38,1653.79,1008069787
VNINDEX,2025-09-15,1672.59,1684.9,1684.9,1665.61,1123959914
VNINDEX,2025-09-16,1696.87,1680.9,1697.26,1675.87,1234175232
VNINDEX,2025-09-17,1678.09,1670.97,1684.62,1662.63,967637850
VNINDEX,2025-09-18,1675.85,1665.18,1679.63,1645.58,864438366
VNINDEX,2025-09-19,1671.24,1658.62,1671.94,1638.44,865045443
VNINDEX,2025-09-22,1656.66,1634.45,1666.43,1616.02,1140547113
VNINDEX,2025-09-23,1635.12,1635.26,1643.59,1624.08,658109355
VNINDEX,2025-09-24,1635.36,1657.46,1657.48,1619.09,943911419
VNINDEX,2025-09-25,1661.08,1666.09,1668.21,1654.47,916572601
VNINDEX,2025-09-26,1666.68,1660.7,1671.43,1652.65,901014435
SSI,2025-08-29,41.88,41.15,43.06,41.15,52505993
SSI,2025-09-03,41.15,40.33,41.59,39.89,54169313
SSI,2025-09-04,40.57,41.25,41.54,40.13,33235681
SSI,2025-09-05,41.69,39.5,42.32,39.5,51558599
SSI,2025-09-08,39.3,39.2,40.57,39.11,72182595
SSI,2025-09-09,39.54,40.96,40.96,38.33,52025470
SSI,2025-09-10,41.74,41.4,42.32,40.62,43302438
SSI,2025-09-11,40.76,41.4,41.54,38.81,85957224
SSI,2025-09-12,41.79,40.86,41.84,40.52,34583133
SSI,2025-09-15,41.06,41.15,41.59,40.42,40547816
SSI,2025-09-16,41.93,40.57,41.93,40.57,37945795
SSI,2025-09-17,40.37,39.59,40.62,39.5,37954288
SSI,2025-09-18,39.84,39.79,40.37,39.3,26374752
SSI,2025-09-19,39.98,39.35,40.23,39.35,27884110
SSI,2025-09-22,39.5,38.33,39.74,38.23,43582719
SSI,2025-09-23,38.42,38.42,39.11,38.42,21449532
SSI,2025-09-24,38.52,39.25,39.25,37.59,36400576
SSI,2025-09-25,39.5,39.0,39.65,39.0,26015893
SSI,2025-09-26,38.9,38.0,38.95,38.0,38873142
VND,2025-08-29,25.05,26.35,26.35,25.05,76001143
VND,2025-09-03,26.6,26.8,27.25,26.1,36094951
VND,2025-09-04,26.9,26.8,27.05,26.3,30488969
VND,2025-09-05,27.1,25.0,27.35,25.0,58578843
VND,2025-09-08,24.7,24.05,25.5,24.05,64020833
VND,2025-09-09,24.5,24.5,24.5,23.65,28536840
VND,2025-09-10,24.8,24.2,24.95,24.15,18406892
VND,2025-09-11,24.1,23.95,24.4,22.8,39729593
VND,2025-09-12,24.15,23.9,24.25,23.85,16249088
VND,2025-09-15,24.15,24.6,24.65,24.1,23792582
VND,2025-09-16,25.2,24.1,25.2,24.0,29654163
VND,2025-09-17,24.1,23.4,24.2,23.4,21273004
VND,2025-09-18,23.6,23.35,23.7,23.0,30137639
VND,2025-09-19,23.5,22.7,23.6,22.7,38885273
VND,2025-09-22,22.8,22.15,22.9,21.85,38946672
VND,2025-09-23,22.3,22.25,22.85,22.25,14694804
VND,2025-09-24,22.3,23.1,23.1,22.0,20742168
VND,2025-09-25,23.2,22.85,23.35,22.75,26798783
VND,2025-09-26,22.8,22.3,22.9,22.1,22720671
VCI,2025-08-29,46.85,48.25,49.45,46.8,24121707
VCI,2025-09-03,48.35,47.8,48.8,47.35,10139793
VCI,2025-09-04,47.9,48.2,48.6,47.45,10820510
VCI,2025-09-05,48.7,46.0,48.9,46.0,18287693
VCI,2025-09-08,45.35,43.05,46.0,43.05,21521174
VCI,2025-09-09,43.5,44.9,44.9,43.05,10049198
VCI,2025-09-10,44.9,43.9,45.05,43.9,6955990
VCI,2025-09-11,43.8,44.5,44.5,42.1,11468193
VCI,2025-09-12,44.55,44.3,44.9,44.2,5738484
VCI,2025-09-15,44.8,45.15,45.35,44.6,6088360
VCI,2025-09-16,45.8,44.1,45.85,44.1,7708922
VCI,2025-09-17,44.0,43.2,44.35,43.15,6943657
VCI,2025-09-18,43.4,43.25,43.6,42.8,5755157
VCI,2025-09-19,43.45,42.6,43.6,42.6,5245364
VCI,2025-09-22,42.9,41.5,43.1,41.3,7916815
VCI,2025-09-23,41.75,41.9,42.45,41.75,3682269
VCI,2025-09-24,42.0,43.65,43.65,41.65,8223401
VCI,2025-09-25,43.8,43.95,43.95,43.3,5296072
VCI,2025-09-26,43.85,43.0,43.85,42.7,6124425
HCM,2025-08-29,28.75,29.1,30.0,28.55,30499725
