ticker,time,open,close,high,low,volume
VNINDEX,2025-08-01,1506.88,1495.21,1509.22,1479.98,1383202505
VNINDEX,2025-08-04,1493.37,1528.19,1528.21,1491.11,1229695208
VNINDEX,2025-08-05,1547.19,1547.15,1584.98,1519.08,2698901575
VNINDEX,2025-08-06,1558.56,1573.71,1574.34,1547.15,1329752984
VNINDEX,2025-08-07,1587.84,1581.81,1588.38,1567.72,1610898102
VNINDEX,2025-08-08,1589.58,1584.95,1592.52,1565.45,1820837623
VIC,2025-08-01,106.0,104.0,109.8,104.0,3953748
VIC,2025-08-04,106.2,111.2,111.2,105.0,3888084
VIC,2025-08-05,117.6,117.5,118.9,114.6,8395320
VIC,2025-08-06,117.5,118.5,120.0,115.0,4223422
VIC,2025-08-07,118.5,115.0,122.0,115.0,4150748
VIC,2025-08-08,114.9,117.0,117.6,113.2,3225919
MWG,2025-08-01,65.4,65.2,66.7,65.2,8232595
MWG,2025-08-04,65.2,67.0,67.0,65.2,8215628
MWG,2025-08-05,67.3,69.3,69.5,66.0,15704906
MWG,2025-08-06,68.9,72.4,72.4,68.5,18016382
MWG,2025-08-07,72.7,72.4,72.8,71.6,8105016
MWG,2025-08-08,72.6,72.0,72.8,70.5,11125451
VCI,2025-08-01,43.2,44.45,46.05,42.55,27840823
VCI,2025-08-04,44.05,44.65,44.95,43.8,14478052
VCI,2025-08-05,45.3,45.8,47.75,42.0,33437645
VCI,2025-08-06,46.8,46.6,46.9,45.65,11619336
VCI,2025-08-07,47.15,46.5,47.5,45.95,13878412
VCI,2025-08-08,47.05,45.5,48.1,45.0,18418796
STB,2025-08-01,50.3,49.4,50.8,49.1,13985245
STB,2025-08-04,48.9,50.0,50.0,48.5,10264815
STB,2025-08-05,50.4,51.7,53.5,49.65,34982941
STB,2025-08-06,52.6,54.1,54.1,52.2,12207020
STB,2025-08-07,54.8,54.6,55.2,52.9,14251452
STB,2025-08-08,54.4,54.0,54.4,52.5,15425758
SHB,2025-08-01,17.5,17.4,17.65,17.05,120308601
SHB,2025-08-04,17.4,18.6,18.6,17.4,91178768
SHB,2025-08-05,19.6,18.35,19.7,17.5,176294404
SHB,2025-08-06,18.6,18.75,19.1,18.35,92319075
SHB,2025-08-07,19.0,18.85,19.4,18.45,92427706
SHB,2025-08-08,19.0,18.65,19.35,18.5,94683037
MBB,2025-08-01,27.45,27.15,27.65,27.05,17908297
MBB,2025-08-04,27.1,27.8,27.8,27.05,21261998
MBB,2025-08-05,28.9,29.7,29.7,27.65,71196478
MBB,2025-08-06,30.5,30.6,30.95,30.2,30420625
MBB,2025-08-07,30.9,30.75,30.95,30.35,27017474
MBB,2025-08-08,30.95,30.55,31.0,30.35,25628530
VCG,2025-08-01,25.8,26.4,27.45,25.4,22614244
VCG,2025-08-04,26.35,26.6,26.7,26.15,10768451
VCG,2025-08-05,26.8,25.6,27.3,25.0,26271504
VCG,2025-08-06,26.0,25.9,26.35,25.85,10679833
VCG,2025-08-07,26.3,26.4,26.6,25.85,11921721
VCG,2025-08-08,26.75,26.35,26.8,25.9,10264792
HPG,2025-08-01,24.85,25.15,25.3,24.8,50875281
HPG,2025-08-04,25.1,25.3,25.45,24.95,37117850
HPG,2025-08-05,25.45,26.4,27.05,25.45,216265261
HPG,2025-08-06,26.75,27.1,27.7,26.65,96276505
HPG,2025-08-07,27.35,28.5,28.55,27.0,139315954
HPG,2025-08-08,28.6,28.0,28.65,27.6,121165629
