ticker,time,open,close,high,low,volume
VNINDEX,2025-10-24,1684.88,1683.18,1691.69,1660.32,917575458
VNINDEX,2025-10-27,1696.45,1652.54,1697.16,1652.54,905232819
VNINDEX,2025-10-28,1647.86,1680.5,1680.5,1621.52,877829132
VNINDEX,2025-10-29,1685.9,1685.83,1695.99,1675.68,824229440
VNINDEX,2025-10-30,1688.83,1669.57,1690.69,1661.92,763715720
VNINDEX,2025-10-31,1669.61,1639.65,1669.61,1639.33,778253495
VCB,2025-10-24,59.8,59.5,59.9,58.8,4379400
VCB,2025-10-27,60.0,59.2,60.0,59.2,2647739
VCB,2025-10-28,59.2,60.0,60.2,59.1,2795124
VCB,2025-10-29,60.0,60.7,61.0,59.8,3720802
VCB,2025-10-30,61.0,60.6,61.2,60.3,1951671
VCB,2025-10-31,60.8,59.6,60.8,59.6,2123483
ACV,2025-10-24,53.9,53.2,53.9,52.6,399755
ACV,2025-10-27,54.0,53.4,54.0,52.7,318928
ACV,2025-10-28,53.4,54.9,55.3,53.4,998316
ACV,2025-10-29,54.9,54.9,56.2,54.7,858587
ACV,2025-10-30,55.3,54.9,55.3,54.4,371773
ACV,2025-10-31,55.0,55.4,56.1,54.7,1352078
GAS,2025-10-24,60.4,59.6,60.8,59.6,646482
GAS,2025-10-27,60.2,59.3,60.2,59.3,515733
GAS,2025-10-28,59.3,60.0,60.2,59.1,662667
GAS,2025-10-29,60.1,60.2,61.2,60.0,642394
GAS,2025-10-30,60.2,59.7,60.8,59.7,462641
GAS,2025-10-31,59.8,61.6,62.3,59.8,1178788
VHM,2025-10-24,114.6,114.5,116.8,112.5,5143379
VHM,2025-10-27,115.0,106.5,116.0,106.5,7173764
VHM,2025-10-28,104.2,107.0,107.0,99.1,13576639
VHM,2025-10-29,107.1,103.8,107.1,102.7,3687228
VHM,2025-10-30,103.8,104.0,105.0,100.8,3696701
VHM,2025-10-31,103.8,99.2,103.8,99.2,6469124
FPT,2025-10-24,95.0,97.7,97.7,94.7,13797916
FPT,2025-10-27,99.0,98.0,99.7,96.3,12946379
FPT,2025-10-28,98.6,102.2,102.2,98.6,20966367
FPT,2025-10-29,102.4,101.7,103.2,101.1,9344715
FPT,2025-10-30,102.1,102.7,103.5,101.6,9758541
FPT,2025-10-31,102.6,103.9,103.9,101.0,14854263
VNM,2025-10-24,56.9,58.1,58.1,56.1,3966518
VNM,2025-10-27,58.4,57.0,58.4,57.0,3010562
VNM,2025-10-28,57.2,57.4,57.4,56.8,2083083
VNM,2025-10-29,57.5,57.5,57.9,57.1,1978621
VNM,2025-10-30,57.8,57.1,57.9,57.0,1912991
VNM,2025-10-31,57.4,57.6,57.7,57.1,2647019
HPG,2025-10-24,26.5,26.4,26.7,26.1,30625906
HPG,2025-10-27,26.75,26.25,26.85,26.25,27425118
HPG,2025-10-28,26.35,26.8,26.8,26.15,28546402
HPG,2025-10-29,26.9,27.25,27.55,26.9,39483328
HPG,2025-10-30,27.4,26.9,27.4,26.9,23723933
